dummy_businesspersonalities,dummy_celebrities,dummy_entertainmentleisurebusiness,dummy_hiphop,dummy_music,dummy_nbaplayers,dummy_news,dummy_politics,dummy_sports,dummy_sportsfigures,dummy_sportsfitnessbusiness,dummy_television,hashtags_count,mentions_count,tweet_external_urls_count,tweet_length,tweet_medias_count,tweet_sentiment,followers_count
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,34,1,0.4199,570713
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,28,3,0.0,570713
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,31,4,-0.34,570713
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,28,2,0.0,570713
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,28,2,0.0,570713
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,28,1,0.0,570713
0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,89,1,-0.34,570713
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,23,1,0.0,570713
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,23,1,0.0,570713
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,101,1,0.1139,570713
0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,162,2,0.0,67043033
0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,67,1,0.0,67043033
0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,106,1,0.0,67043033
0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,80,4,0.1695,9202155
0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,58,0,0.0,9202155
0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,133,1,0.4404,9202155
0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,41,3,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,57,0,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,46,1,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,3,3,1,194,4,0.743,9202155
0,0,0,0,0,1,0,0,1,0,1,0,3,2,1,203,4,0.743,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,180,1,0.636,9202155
0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,169,4,-0.1027,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,170,4,-0.1027,9202155
0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,142,3,0.4019,9202155
0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,91,1,0.6289,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,51,1,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,155,1,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,69,1,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,154,1,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,149,4,0.8553,9202155
0,0,0,0,0,1,0,0,1,1,1,0,2,4,0,185,1,0.5411,9202155
0,0,0,0,0,1,0,0,1,1,1,0,2,5,0,210,1,0.7717,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,56,4,0.0,9202155
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,118,1,0.0,9202155
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,123,1,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,137,0,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,141,0,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,72,0,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,2,3,148,0,0.3612,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,2,3,148,0,0.3612,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,2,3,146,0,0.3612,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,72,1,0.6289,9202155
0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,50,1,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,90,1,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,37,0,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,37,0,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,26,1,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,23,1,0.0,9202155
0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,127,4,0.4939,9202155
0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,107,2,0.0,9202155
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97,1,-0.4451,32028032
0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,261,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,0,0.9887,1009780
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.6369,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,140,0,0.5267,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0.7249,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,0,0.9117,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,41,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,42,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,42,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,0,0.9621,1009780
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0.5267,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0.8126,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,0.5267,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0.5267,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0.7003,1009780
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0.4215,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0.5859,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0.8271,1009780
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,47,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,0,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0.4215,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,-0.7003,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,41,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,41,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,42,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0.25,1009780
0,1,1,0,0,0,0,0,0,0,0,1,14,0,0,275,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1,0.9062,1009780
0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,142,1,0.4889,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0.7906,1009780
0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,172,1,0.1655,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0.8349,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0.872,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,1,0.4215,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0.7067,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,0,0.916,1009780
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,25,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,42,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,42,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,41,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,41,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,299,1,0.9242,1009780
0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,81,0,0.6369,1009780
0,0,1,0,1,0,0,0,0,0,0,1,1,2,0,128,1,0.7712,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0.9803,1009780
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,1,0.6369,1009780
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,-0.9196,1009780
0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,47,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,2,4,0,182,1,0.722,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,98,1,0.5093,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,1,0.7717,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,64,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,66,2,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,31,0,0.4215,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,42,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,41,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,195,1,0.4926,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,95,1,0.4912,1009780
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,92,1,0.7125,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107,0,0.8582,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,125,1,0.6988,1009780
0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,156,1,0.4574,1009780
0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,40,0,0.4939,1009780
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0.9753,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0.5423,1009780
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,114,1,0.9967,1009780
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,111,1,0.9967,1009780
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,31,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,114,1,0.9753,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,0.9995,1009780
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,46,0,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,1,0.6369,1009780
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,71,1,0.5242,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0.9937,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0.9887,1009780
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,68,0,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0.0,1009780
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,47,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,47,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,86,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1,0.0,1009780
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,27,0,0.875,1009780
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76,1,0.5106,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,-0.6249,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,-0.6249,1009780
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,28,0,0.7906,1009780
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,50,1,0.7906,1009780
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,51,1,0.4215,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,42,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,42,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,42,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,42,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,64,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,179,0,0.858,1009780
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,132,1,-0.5229,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0.802,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26,0,0.802,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0.802,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0.802,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0.802,1009780
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,59,1,0.8713,1009780
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,123,1,0.0,1009780
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,64,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,64,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,28,0,0.4404,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,24,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,56,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,42,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,42,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,42,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,65,0,0.8481,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,40,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,84,1,0.9958,1009780
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1,0.9766,1009780
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,113,0,0.9442,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,40,0,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,1009780
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0.6369,1009780
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,86,1,0.0,1009780
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,1,0.3182,1009780
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,43,0,0.0,1009780
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0.8646,1009780
0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,205,1,0.8478,1009780
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0.9803,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0.9628,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0.2263,1009780
0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,102,1,0.6588,1009780
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,56,1,0.0,1009780
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,35,1,0.0,1009780
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,66,1,0.5267,1009780
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,305,4,0.34,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0.938,1009780
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,55,1,0.9719,1009780
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,1,0.9042,1009780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,-0.6908,1009780
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89,1,0.9256,1009780
